actor_id;film_id;last_update
191.0;827.0;20060215000000
60.0;239.0;20060215000000
143.0;141.0;20060215000000
175.0;439.0;20060215000000
166.0;255.0;20060215000000
6.0;112.0;20060215000000
70.0;823.0;20060215000000
94.0;337.0;20060215000000
4.0;87.0;20060215000000
85.0;337.0;20060215000000
157.0;874.0;20060215000000
62.0;393.0;20060215000000
86.0;163.0;20060215000000
113.0;890.0;20060215000000
25.0;404.0;20060215000000
54.0;150.0;20060215000000
113.0;258.0;20060215000000
114.0;993.0;20060215000000
43.0;56.0;20060215000000
56.0;750.0;20060215000000
155.0;890.0;20060215000000
21.0;429.0;20060215000000
49.0;542.0;20060215000000
41.0;150.0;20060215000000
140.0;736.0;20060215000000
145.0;953.0;20060215000000
84.0;39.0;20060215000000
15.0;553.0;20060215000000
132.0;82.0;20060215000000
70.0;466.0;20060215000000
130.0;453.0;20060215000000
45.0;416.0;20060215000000
101.0;928.0;20060215000000
97.0;826.0;20060215000000
59.0;689.0;20060215000000
50.0;840.0;20060215000000
136.0;300.0;20060215000000
86.0;486.0;20060215000000
118.0;852.0;20060215000000
65.0;496.0;20060215000000
5.0;316.0;20060215000000
88.0;929.0;20060215000000
77.0;261.0;20060215000000
7.0;554.0;20060215000000
159.0;206.0;20060215000000
195.0;361.0;20060215000000
171.0;953.0;20060215000000
79.0;430.0;20060215000000
39.0;290.0;20060215000000
147.0;410.0;20060215000000
198.0;541.0;20060215000000
149.0;782.0;20060215000000
176.0;946.0;20060215000000
185.0;694.0;20060215000000
46.0;991.0;20060215000000
120.0;722.0;20060215000000
142.0;794.0;20060215000000
116.0;481.0;20060215000000
12.0;17.0;20060215000000
184.0;959.0;20060215000000
107.0;62.0;20060215000000
130.0;37.0;20060215000000
151.0;574.0;20060215000000
20.0;146.0;20060215000000
20.0;140.0;20060215000000
72.0;405.0;20060215000000
106.0;469.0;20060215000000
54.0;489.0;20060215000000
73.0;36.0;20060215000000
133.0;397.0;20060215000000
125.0;114.0;20060215000000
105.0;280.0;20060215000000
9.0;752.0;20060215000000
2.0;555.0;20060215000000
70.0;304.0;20060215000000
48.0;922.0;20060215000000
10.0;929.0;20060215000000
188.0;506.0;20060215000000
106.0;881.0;20060215000000
74.0;537.0;20060215000000
151.0;665.0;20060215000000
44.0;875.0;20060215000000
1.0;106.0;20060215000000
84.0;843.0;20060215000000
19.0;877.0;20060215000000
139.0;181.0;20060215000000
4.0;909.0;20060215000000
72.0;237.0;20060215000000
5.0;54.0;20060215000000
76.0;251.0;20060215000000
119.0;173.0;20060215000000
96.0;209.0;20060215000000
158.0;581.0;20060215000000
161.0;340.0;20060215000000
24.0;405.0;20060215000000
169.0;642.0;20060215000000
62.0;272.0;20060215000000
83.0;615.0;20060215000000
13.0;154.0;20060215000000
175.0;191.0;20060215000000
117.0;423.0;20060215000000
100.0;759.0;20060215000000
110.0;435.0;20060215000000
194.0;415.0;20060215000000
111.0;731.0;20060215000000
17.0;127.0;20060215000000
107.0;172.0;20060215000000
58.0;553.0;20060215000000
12.0;177.0;20060215000000
17.0;124.0;20060215000000
52.0;584.0;20060215000000
106.0;189.0;20060215000000
120.0;717.0;20060215000000
45.0;198.0;20060215000000
158.0;293.0;20060215000000
125.0;623.0;20060215000000
190.0;959.0;20060215000000
79.0;230.0;20060215000000
189.0;315.0;20060215000000
7.0;27.0;20060215000000
37.0;553.0;20060215000000
198.0;843.0;20060215000000
133.0;868.0;20060215000000
1.0;361.0;20060215000000
146.0;372.0;20060215000000
82.0;247.0;20060215000000
158.0;812.0;20060215000000
78.0;552.0;20060215000000
147.0;563.0;20060215000000
16.0;287.0;20060215000000
126.0;194.0;20060215000000
169.0;778.0;20060215000000
184.0;967.0;20060215000000
168.0;188.0;20060215000000
85.0;85.0;20060215000000
145.0;120.0;20060215000000
197.0;758.0;20060215000000
151.0;217.0;20060215000000
137.0;263.0;20060215000000
9.0;552.0;20060215000000
71.0;385.0;20060215000000
70.0;869.0;20060215000000
118.0;938.0;20060215000000
40.0;938.0;20060215000000
151.0;989.0;20060215000000
62.0;457.0;20060215000000
29.0;282.0;20060215000000
125.0;949.0;20060215000000
67.0;726.0;20060215000000
4.0;463.0;20060215000000
49.0;400.0;20060215000000
126.0;288.0;20060215000000
150.0;880.0;20060215000000
108.0;652.0;20060215000000
17.0;378.0;20060215000000
37.0;840.0;20060215000000
46.0;768.0;20060215000000
61.0;237.0;20060215000000
121.0;780.0;20060215000000
95.0;353.0;20060215000000
143.0;821.0;20060215000000
68.0;435.0;20060215000000
17.0;957.0;20060215000000
67.0;512.0;20060215000000
125.0;908.0;20060215000000
37.0;966.0;20060215000000
19.0;404.0;20060215000000
152.0;821.0;20060215000000
57.0;267.0;20060215000000
61.0;767.0;20060215000000
26.0;9.0;20060215000000
142.0;712.0;20060215000000
84.0;491.0;20060215000000
103.0;609.0;20060215000000
125.0;367.0;20060215000000
157.0;802.0;20060215000000
73.0;548.0;20060215000000
60.0;334.0;20060215000000
126.0;263.0;20060215000000
59.0;713.0;20060215000000
5.0;687.0;20060215000000
188.0;517.0;20060215000000
34.0;853.0;20060215000000
142.0;575.0;20060215000000
168.0;32.0;20060215000000
118.0;41.0;20060215000000
46.0;407.0;20060215000000
41.0;212.0;20060215000000
169.0;815.0;20060215000000
27.0;347.0;20060215000000
56.0;421.0;20060215000000
14.0;919.0;20060215000000
102.0;728.0;20060215000000
74.0;192.0;20060215000000
9.0;671.0;20060215000000
128.0;759.0;20060215000000
8.0;115.0;20060215000000
119.0;592.0;20060215000000
168.0;841.0;20060215000000
32.0;65.0;20060215000000
140.0;27.0;20060215000000
37.0;572.0;20060215000000
173.0;491.0;20060215000000
14.0;292.0;20060215000000
150.0;270.0;20060215000000
115.0;531.0;20060215000000
157.0;642.0;20060215000000
143.0;576.0;20060215000000
67.0;731.0;20060215000000
143.0;958.0;20060215000000
67.0;981.0;20060215000000
112.0;151.0;20060215000000
44.0;434.0;20060215000000
170.0;27.0;20060215000000
112.0;450.0;20060215000000
136.0;806.0;20060215000000
89.0;187.0;20060215000000
152.0;898.0;20060215000000
109.0;732.0;20060215000000
184.0;169.0;20060215000000
159.0;344.0;20060215000000
43.0;42.0;20060215000000
131.0;798.0;20060215000000
127.0;411.0;20060215000000
198.0;262.0;20060215000000
59.0;943.0;20060215000000
106.0;345.0;20060215000000
101.0;655.0;20060215000000
99.0;322.0;20060215000000
39.0;587.0;20060215000000
190.0;606.0;20060215000000
92.0;553.0;20060215000000
28.0;908.0;20060215000000
97.0;933.0;20060215000000
185.0;554.0;20060215000000
3.0;87.0;20060215000000
108.0;561.0;20060215000000
91.0;509.0;20060215000000
52.0;96.0;20060215000000
126.0;85.0;20060215000000
200.0;474.0;20060215000000
113.0;84.0;20060215000000
82.0;527.0;20060215000000
89.0;864.0;20060215000000
166.0;944.0;20060215000000
157.0;713.0;20060215000000
101.0;941.0;20060215000000
36.0;171.0;20060215000000
108.0;966.0;20060215000000
9.0;889.0;20060215000000
119.0;394.0;20060215000000
184.0;492.0;20060215000000
185.0;448.0;20060215000000
85.0;72.0;20060215000000
103.0;360.0;20060215000000
135.0;364.0;20060215000000
36.0;15.0;20060215000000
32.0;84.0;20060215000000
119.0;738.0;20060215000000
107.0;574.0;20060215000000
147.0;139.0;20060215000000
68.0;607.0;20060215000000
46.0;538.0;20060215000000
193.0;834.0;20060215000000
141.0;191.0;20060215000000
193.0;103.0;20060215000000
75.0;170.0;20060215000000
169.0;326.0;20060215000000
23.0;636.0;20060215000000
92.0;137.0;20060215000000
143.0;316.0;20060215000000
157.0;696.0;20060215000000
3.0;685.0;20060215000000
154.0;314.0;20060215000000
175.0;129.0;20060215000000
96.0;244.0;20060215000000
7.0;691.0;20060215000000
104.0;984.0;20060215000000
44.0;751.0;20060215000000
136.0;214.0;20060215000000
127.0;613.0;20060215000000
87.0;570.0;20060215000000
185.0;730.0;20060215000000
55.0;790.0;20060215000000
191.0;692.0;20060215000000
166.0;146.0;20060215000000
140.0;830.0;20060215000000
41.0;657.0;20060215000000
161.0;43.0;20060215000000
106.0;894.0;20060215000000
105.0;864.0;20060215000000
185.0;494.0;20060215000000
18.0;612.0;20060215000000
169.0;398.0;20060215000000
183.0;40.0;20060215000000
156.0;775.0;20060215000000
12.0;540.0;20060215000000
67.0;242.0;20060215000000
144.0;702.0;20060215000000
9.0;815.0;20060215000000
18.0;917.0;20060215000000
76.0;122.0;20060215000000
67.0;972.0;20060215000000
146.0;966.0;20060215000000
116.0;653.0;20060215000000
53.0;577.0;20060215000000
106.0;752.0;20060215000000
125.0;664.0;20060215000000
140.0;778.0;20060215000000
83.0;120.0;20060215000000
44.0;58.0;20060215000000
44.0;982.0;20060215000000
128.0;168.0;20060215000000
20.0;63.0;20060215000000
27.0;967.0;20060215000000
105.0;21.0;20060215000000
102.0;828.0;20060215000000
2.0;369.0;20060215000000
94.0;428.0;20060215000000
102.0;600.0;20060215000000
94.0;775.0;20060215000000
120.0;641.0;20060215000000
44.0;420.0;20060215000000
37.0;118.0;20060215000000
167.0;692.0;20060215000000
187.0;561.0;20060215000000
61.0;649.0;20060215000000
85.0;957.0;20060215000000
15.0;326.0;20060215000000
198.0;406.0;20060215000000
192.0;614.0;20060215000000
5.0;203.0;20060215000000
140.0;820.0;20060215000000
56.0;936.0;20060215000000
101.0;491.0;20060215000000
128.0;299.0;20060215000000
144.0;99.0;20060215000000
150.0;105.0;20060215000000
53.0;980.0;20060215000000
198.0;545.0;20060215000000
104.0;904.0;20060215000000
41.0;596.0;20060215000000
197.0;29.0;20060215000000
84.0;830.0;20060215000000
196.0;541.0;20060215000000
139.0;262.0;20060215000000
83.0;165.0;20060215000000
46.0;829.0;20060215000000
82.0;242.0;20060215000000
89.0;117.0;20060215000000
57.0;317.0;20060215000000
173.0;496.0;20060215000000
58.0;242.0;20060215000000
173.0;564.0;20060215000000
117.0;167.0;20060215000000
191.0;293.0;20060215000000
34.0;493.0;20060215000000
87.0;679.0;20060215000000
95.0;126.0;20060215000000
86.0;432.0;20060215000000
39.0;168.0;20060215000000
45.0;164.0;20060215000000
176.0;401.0;20060215000000
60.0;297.0;20060215000000
34.0;836.0;20060215000000
90.0;858.0;20060215000000
193.0;352.0;20060215000000
87.0;654.0;20060215000000
185.0;761.0;20060215000000
150.0;889.0;20060215000000
29.0;488.0;20060215000000
46.0;889.0;20060215000000
30.0;357.0;20060215000000
184.0;772.0;20060215000000
75.0;222.0;20060215000000
94.0;551.0;20060215000000
54.0;292.0;20060215000000
198.0;536.0;20060215000000
130.0;375.0;20060215000000
150.0;647.0;20060215000000
132.0;904.0;20060215000000
84.0;887.0;20060215000000
21.0;142.0;20060215000000
174.0;982.0;20060215000000
150.0;206.0;20060215000000
197.0;189.0;20060215000000
120.0;682.0;20060215000000
56.0;862.0;20060215000000
93.0;124.0;20060215000000
147.0;554.0;20060215000000
42.0;798.0;20060215000000
32.0;427.0;20060215000000
68.0;747.0;20060215000000
65.0;735.0;20060215000000
59.0;121.0;20060215000000
189.0;896.0;20060215000000
125.0;428.0;20060215000000
143.0;660.0;20060215000000
150.0;233.0;20060215000000
112.0;231.0;20060215000000
105.0;42.0;20060215000000
155.0;590.0;20060215000000
37.0;477.0;20060215000000
185.0;518.0;20060215000000
92.0;207.0;20060215000000
151.0;880.0;20060215000000
92.0;505.0;20060215000000
187.0;914.0;20060215000000
187.0;224.0;20060215000000
105.0;954.0;20060215000000
38.0;547.0;20060215000000
43.0;605.0;20060215000000
10.0;587.0;20060215000000
107.0;292.0;20060215000000
37.0;253.0;20060215000000
37.0;663.0;20060215000000
41.0;799.0;20060215000000
162.0;33.0;20060215000000
122.0;307.0;20060215000000
62.0;398.0;20060215000000
69.0;612.0;20060215000000
181.0;579.0;20060215000000
145.0;641.0;20060215000000
198.0;924.0;20060215000000
175.0;908.0;20060215000000
50.0;632.0;20060215000000
59.0;210.0;20060215000000
114.0;194.0;20060215000000
17.0;800.0;20060215000000
13.0;600.0;20060215000000
86.0;623.0;20060215000000
139.0;261.0;20060215000000
192.0;214.0;20060215000000
5.0;730.0;20060215000000
151.0;703.0;20060215000000
90.0;868.0;20060215000000
178.0;930.0;20060215000000
154.0;276.0;20060215000000
24.0;112.0;20060215000000
129.0;640.0;20060215000000
66.0;769.0;20060215000000
29.0;105.0;20060215000000
55.0;930.0;20060215000000
116.0;584.0;20060215000000
147.0;295.0;20060215000000
128.0;326.0;20060215000000
47.0;351.0;20060215000000
165.0;204.0;20060215000000
174.0;618.0;20060215000000
79.0;367.0;20060215000000
140.0;934.0;20060215000000
130.0;930.0;20060215000000
136.0;552.0;20060215000000
44.0;322.0;20060215000000
31.0;585.0;20060215000000
174.0;780.0;20060215000000
186.0;983.0;20060215000000
14.0;948.0;20060215000000
165.0;286.0;20060215000000
100.0;414.0;20060215000000
17.0;873.0;20060215000000
53.0;465.0;20060215000000
61.0;537.0;20060215000000
34.0;929.0;20060215000000
98.0;297.0;20060215000000
137.0;390.0;20060215000000
92.0;547.0;20060215000000
199.0;67.0;20060215000000
103.0;347.0;20060215000000
169.0;694.0;20060215000000
125.0;710.0;20060215000000
190.0;253.0;20060215000000
13.0;817.0;20060215000000
149.0;193.0;20060215000000
53.0;9.0;20060215000000
158.0;64.0;20060215000000
75.0;870.0;20060215000000
54.0;990.0;20060215000000
200.0;49.0;20060215000000
32.0;112.0;20060215000000
40.0;747.0;20060215000000
165.0;962.0;20060215000000
21.0;686.0;20060215000000
130.0;452.0;20060215000000
81.0;398.0;20060215000000
59.0;183.0;20060215000000
8.0;771.0;20060215000000
133.0;280.0;20060215000000
19.0;644.0;20060215000000
1.0;438.0;20060215000000
141.0;829.0;20060215000000
159.0;600.0;20060215000000
90.0;817.0;20060215000000
124.0;113.0;20060215000000
143.0;386.0;20060215000000
62.0;375.0;20060215000000
100.0;992.0;20060215000000
25.0;755.0;20060215000000
3.0;393.0;20060215000000
197.0;967.0;20060215000000
128.0;212.0;20060215000000
172.0;710.0;20060215000000
33.0;881.0;20060215000000
88.0;968.0;20060215000000
9.0;191.0;20060215000000
198.0;858.0;20060215000000
112.0;666.0;20060215000000
103.0;356.0;20060215000000
59.0;946.0;20060215000000
58.0;254.0;20060215000000
16.0;345.0;20060215000000
29.0;449.0;20060215000000
44.0;242.0;20060215000000
16.0;221.0;20060215000000
172.0;833.0;20060215000000
133.0;727.0;20060215000000
130.0;9.0;20060215000000
161.0;120.0;20060215000000
113.0;680.0;20060215000000
170.0;868.0;20060215000000
101.0;700.0;20060215000000
92.0;802.0;20060215000000
122.0;491.0;20060215000000
77.0;458.0;20060215000000
179.0;85.0;20060215000000
75.0;667.0;20060215000000
19.0;266.0;20060215000000
72.0;773.0;20060215000000
2.0;226.0;20060215000000
86.0;364.0;20060215000000
102.0;418.0;20060215000000
122.0;157.0;20060215000000
177.0;235.0;20060215000000
50.0;111.0;20060215000000
195.0;706.0;20060215000000
104.0;945.0;20060215000000
155.0;849.0;20060215000000
173.0;235.0;20060215000000
80.0;709.0;20060215000000
51.0;750.0;20060215000000
154.0;170.0;20060215000000
30.0;318.0;20060215000000
44.0;604.0;20060215000000
143.0;485.0;20060215000000
111.0;744.0;20060215000000
181.0;381.0;20060215000000
145.0;592.0;20060215000000
146.0;720.0;20060215000000
86.0;519.0;20060215000000
83.0;932.0;20060215000000
182.0;33.0;20060215000000
98.0;66.0;20060215000000
66.0;909.0;20060215000000
142.0;501.0;20060215000000
149.0;188.0;20060215000000
182.0;437.0;20060215000000
105.0;158.0;20060215000000
144.0;776.0;20060215000000
116.0;939.0;20060215000000
10.0;480.0;20060215000000
42.0;648.0;20060215000000
93.0;777.0;20060215000000
29.0;812.0;20060215000000
70.0;953.0;20060215000000
127.0;839.0;20060215000000
14.0;472.0;20060215000000
39.0;815.0;20060215000000
18.0;484.0;20060215000000
161.0;749.0;20060215000000
42.0;333.0;20060215000000
143.0;560.0;20060215000000
115.0;49.0;20060215000000
188.0;815.0;20060215000000
143.0;687.0;20060215000000
22.0;912.0;20060215000000
190.0;874.0;20060215000000
147.0;649.0;20060215000000
183.0;32.0;20060215000000
81.0;710.0;20060215000000
36.0;731.0;20060215000000
21.0;680.0;20060215000000
17.0;770.0;20060215000000
105.0;333.0;20060215000000
175.0;155.0;20060215000000
77.0;240.0;20060215000000
54.0;970.0;20060215000000
106.0;399.0;20060215000000
136.0;485.0;20060215000000
163.0;444.0;20060215000000
160.0;43.0;20060215000000
180.0;144.0;20060215000000
185.0;427.0;20060215000000
77.0;40.0;20060215000000
94.0;788.0;20060215000000
169.0;6.0;20060215000000
15.0;626.0;20060215000000
163.0;947.0;20060215000000
147.0;987.0;20060215000000
66.0;829.0;20060215000000
106.0;365.0;20060215000000
110.0;343.0;20060215000000
50.0;897.0;20060215000000
183.0;949.0;20060215000000
162.0;7.0;20060215000000
54.0;754.0;20060215000000
93.0;473.0;20060215000000
104.0;516.0;20060215000000
185.0;95.0;20060215000000
98.0;194.0;20060215000000
107.0;548.0;20060215000000
194.0;738.0;20060215000000
57.0;134.0;20060215000000
21.0;253.0;20060215000000
124.0;263.0;20060215000000
170.0;180.0;20060215000000
85.0;2.0;20060215000000
170.0;358.0;20060215000000
72.0;665.0;20060215000000
185.0;965.0;20060215000000
105.0;29.0;20060215000000
35.0;589.0;20060215000000
52.0;108.0;20060215000000
177.0;751.0;20060215000000
80.0;941.0;20060215000000
95.0;65.0;20060215000000
188.0;206.0;20060215000000
79.0;262.0;20060215000000
69.0;877.0;20060215000000
77.0;993.0;20060215000000
180.0;561.0;20060215000000
149.0;899.0;20060215000000
149.0;670.0;20060215000000
93.0;280.0;20060215000000
141.0;223.0;20060215000000
12.0;416.0;20060215000000
142.0;199.0;20060215000000
126.0;419.0;20060215000000
60.0;665.0;20060215000000
68.0;45.0;20060215000000
195.0;592.0;20060215000000
101.0;662.0;20060215000000
73.0;627.0;20060215000000
136.0;686.0;20060215000000
22.0;775.0;20060215000000
108.0;920.0;20060215000000
69.0;466.0;20060215000000
150.0;94.0;20060215000000
131.0;432.0;20060215000000
130.0;416.0;20060215000000
64.0;980.0;20060215000000
131.0;383.0;20060215000000
89.0;182.0;20060215000000
28.0;287.0;20060215000000
153.0;64.0;20060215000000
52.0;664.0;20060215000000
65.0;46.0;20060215000000
20.0;348.0;20060215000000
47.0;53.0;20060215000000
44.0;952.0;20060215000000
186.0;208.0;20060215000000
167.0;800.0;20060215000000
131.0;713.0;20060215000000
87.0;421.0;20060215000000
196.0;837.0;20060215000000
190.0;472.0;20060215000000
94.0;228.0;20060215000000
164.0;984.0;20060215000000
53.0;358.0;20060215000000
57.0;605.0;20060215000000
108.0;219.0;20060215000000
101.0;263.0;20060215000000
177.0;458.0;20060215000000
6.0;53.0;20060215000000
96.0;40.0;20060215000000
78.0;811.0;20060215000000
81.0;643.0;20060215000000
66.0;928.0;20060215000000
17.0;500.0;20060215000000
62.0;707.0;20060215000000
134.0;927.0;20060215000000
12.0;16.0;20060215000000
142.0;608.0;20060215000000
172.0;667.0;20060215000000
143.0;792.0;20060215000000
25.0;914.0;20060215000000
148.0;468.0;20060215000000
122.0;718.0;20060215000000
50.0;417.0;20060215000000
178.0;194.0;20060215000000
37.0;260.0;20060215000000
126.0;468.0;20060215000000
153.0;817.0;20060215000000
186.0;187.0;20060215000000
194.0;163.0;20060215000000
15.0;886.0;20060215000000
45.0;117.0;20060215000000
47.0;233.0;20060215000000
39.0;559.0;20060215000000
46.0;567.0;20060215000000
57.0;16.0;20060215000000
164.0;957.0;20060215000000
39.0;831.0;20060215000000
81.0;729.0;20060215000000
94.0;320.0;20060215000000
14.0;537.0;20060215000000
161.0;281.0;20060215000000
191.0;858.0;20060215000000
187.0;923.0;20060215000000
192.0;179.0;20060215000000
132.0;377.0;20060215000000
140.0;742.0;20060215000000
5.0;369.0;20060215000000
22.0;146.0;20060215000000
29.0;79.0;20060215000000
82.0;561.0;20060215000000
72.0;969.0;20060215000000
52.0;388.0;20060215000000
176.0;162.0;20060215000000
24.0;242.0;20060215000000
105.0;686.0;20060215000000
199.0;886.0;20060215000000
19.0;670.0;20060215000000
20.0;243.0;20060215000000
95.0;923.0;20060215000000
175.0;978.0;20060215000000
24.0;83.0;20060215000000
102.0;712.0;20060215000000
161.0;714.0;20060215000000
163.0;166.0;20060215000000
150.0;887.0;20060215000000
38.0;827.0;20060215000000
65.0;683.0;20060215000000
41.0;912.0;20060215000000
77.0;969.0;20060215000000
124.0;22.0;20060215000000
198.0;1.0;20060215000000
38.0;335.0;20060215000000
76.0;234.0;20060215000000
122.0;363.0;20060215000000
23.0;116.0;20060215000000
177.0;543.0;20060215000000
147.0;318.0;20060215000000
117.0;395.0;20060215000000
165.0;95.0;20060215000000
177.0;12.0;20060215000000
92.0;686.0;20060215000000
181.0;744.0;20060215000000
179.0;415.0;20060215000000
184.0;661.0;20060215000000
58.0;578.0;20060215000000
174.0;677.0;20060215000000
191.0;16.0;20060215000000
23.0;549.0;20060215000000
14.0;154.0;20060215000000
76.0;709.0;20060215000000
20.0;652.0;20060215000000
51.0;734.0;20060215000000
13.0;87.0;20060215000000
142.0;906.0;20060215000000
76.0;648.0;20060215000000
136.0;420.0;20060215000000
122.0;542.0;20060215000000
27.0;880.0;20060215000000
151.0;482.0;20060215000000
76.0;850.0;20060215000000
90.0;901.0;20060215000000
93.0;680.0;20060215000000
57.0;144.0;20060215000000
34.0;846.0;20060215000000
43.0;753.0;20060215000000
156.0;198.0;20060215000000
180.0;657.0;20060215000000
54.0;858.0;20060215000000
104.0;19.0;20060215000000
152.0;615.0;20060215000000
157.0;573.0;20060215000000
123.0;593.0;20060215000000
49.0;579.0;20060215000000
197.0;6.0;20060215000000
164.0;15.0;20060215000000
179.0;131.0;20060215000000
133.0;806.0;20060215000000
54.0;184.0;20060215000000
44.0;854.0;20060215000000
89.0;406.0;20060215000000
126.0;347.0;20060215000000
146.0;909.0;20060215000000
47.0;777.0;20060215000000
127.0;911.0;20060215000000
70.0;227.0;20060215000000
89.0;254.0;20060215000000
19.0;182.0;20060215000000
172.0;100.0;20060215000000
177.0;188.0;20060215000000
78.0;520.0;20060215000000
193.0;953.0;20060215000000
148.0;772.0;20060215000000
53.0;126.0;20060215000000
141.0;821.0;20060215000000
150.0;168.0;20060215000000
1.0;635.0;20060215000000
100.0;967.0;20060215000000
171.0;701.0;20060215000000
165.0;473.0;20060215000000
191.0;461.0;20060215000000
95.0;294.0;20060215000000
27.0;695.0;20060215000000
72.0;609.0;20060215000000
188.0;989.0;20060215000000
100.0;411.0;20060215000000
187.0;168.0;20060215000000
88.0;785.0;20060215000000
106.0;229.0;20060215000000
104.0;59.0;20060215000000
137.0;841.0;20060215000000
86.0;929.0;20060215000000
44.0;88.0;20060215000000
45.0;895.0;20060215000000
51.0;461.0;20060215000000
164.0;545.0;20060215000000
173.0;852.0;20060215000000
82.0;290.0;20060215000000
110.0;156.0;20060215000000
196.0;576.0;20060215000000
147.0;254.0;20060215000000
173.0;753.0;20060215000000
51.0;63.0;20060215000000
32.0;669.0;20060215000000
12.0;107.0;20060215000000
84.0;574.0;20060215000000
94.0;517.0;20060215000000
13.0;528.0;20060215000000
180.0;824.0;20060215000000
158.0;188.0;20060215000000
196.0;919.0;20060215000000
166.0;674.0;20060215000000
29.0;590.0;20060215000000
20.0;165.0;20060215000000
117.0;550.0;20060215000000
186.0;508.0;20060215000000
68.0;840.0;20060215000000
81.0;267.0;20060215000000
76.0;958.0;20060215000000
132.0;311.0;20060215000000
72.0;34.0;20060215000000
174.0;722.0;20060215000000
88.0;4.0;20060215000000
17.0;573.0;20060215000000
189.0;748.0;20060215000000
82.0;978.0;20060215000000
193.0;80.0;20060215000000
121.0;154.0;20060215000000
87.0;721.0;20060215000000
147.0;131.0;20060215000000
188.0;146.0;20060215000000
133.0;351.0;20060215000000
153.0;47.0;20060215000000
156.0;467.0;20060215000000
82.0;468.0;20060215000000
131.0;48.0;20060215000000
100.0;718.0;20060215000000
79.0;776.0;20060215000000
17.0;515.0;20060215000000
125.0;450.0;20060215000000
14.0;475.0;20060215000000
30.0;945.0;20060215000000
97.0;143.0;20060215000000
36.0;590.0;20060215000000
113.0;981.0;20060215000000
173.0;550.0;20060215000000
200.0;80.0;20060215000000
105.0;372.0;20060215000000
112.0;443.0;20060215000000
194.0;135.0;20060215000000
196.0;156.0;20060215000000
14.0;856.0;20060215000000
40.0;34.0;20060215000000
121.0;966.0;20060215000000
181.0;522.0;20060215000000
41.0;100.0;20060215000000
64.0;616.0;20060215000000
128.0;119.0;20060215000000
143.0;239.0;20060215000000
143.0;232.0;20060215000000
177.0;726.0;20060215000000
92.0;662.0;20060215000000
76.0;765.0;20060215000000
44.0;84.0;20060215000000
103.0;692.0;20060215000000
179.0;811.0;20060215000000
133.0;210.0;20060215000000
2.0;754.0;20060215000000
55.0;603.0;20060215000000
89.0;542.0;20060215000000
6.0;509.0;20060215000000
119.0;868.0;20060215000000
150.0;306.0;20060215000000
141.0;772.0;20060215000000
25.0;411.0;20060215000000
173.0;55.0;20060215000000
123.0;429.0;20060215000000
32.0;585.0;20060215000000
119.0;782.0;20060215000000
30.0;292.0;20060215000000
156.0;285.0;20060215000000
31.0;164.0;20060215000000
146.0;945.0;20060215000000
103.0;318.0;20060215000000
29.0;436.0;20060215000000
103.0;956.0;20060215000000
99.0;726.0;20060215000000
103.0;735.0;20060215000000
15.0;89.0;20060215000000
161.0;414.0;20060215000000
27.0;904.0;20060215000000
39.0;456.0;20060215000000
140.0;665.0;20060215000000
40.0;177.0;20060215000000
156.0;462.0;20060215000000
151.0;570.0;20060215000000
27.0;19.0;20060215000000
190.0;374.0;20060215000000
51.0;395.0;20060215000000
131.0;120.0;20060215000000
157.0;967.0;20060215000000
78.0;852.0;20060215000000
190.0;802.0;20060215000000
31.0;637.0;20060215000000
43.0;239.0;20060215000000
84.0;19.0;20060215000000
125.0;338.0;20060215000000
127.0;366.0;20060215000000
62.0;54.0;20060215000000
135.0;458.0;20060215000000
51.0;733.0;20060215000000
198.0;628.0;20060215000000
25.0;871.0;20060215000000
11.0;988.0;20060215000000
59.0;572.0;20060215000000
102.0;796.0;20060215000000
180.0;609.0;20060215000000
52.0;999.0;20060215000000
186.0;654.0;20060215000000
109.0;967.0;20060215000000
76.0;444.0;20060215000000
56.0;307.0;20060215000000
60.0;771.0;20060215000000
35.0;817.0;20060215000000
60.0;534.0;20060215000000
147.0;405.0;20060215000000
16.0;453.0;20060215000000
146.0;429.0;20060215000000
109.0;700.0;20060215000000
33.0;754.0;20060215000000
10.0;530.0;20060215000000
23.0;833.0;20060215000000
114.0;188.0;20060215000000
125.0;557.0;20060215000000
52.0;689.0;20060215000000
161.0;655.0;20060215000000
149.0;72.0;20060215000000
82.0;911.0;20060215000000
117.0;738.0;20060215000000
3.0;539.0;20060215000000
154.0;27.0;20060215000000
27.0;679.0;20060215000000
183.0;862.0;20060215000000
171.0;645.0;20060215000000
170.0;184.0;20060215000000
26.0;904.0;20060215000000
42.0;922.0;20060215000000
38.0;458.0;20060215000000
38.0;516.0;20060215000000
69.0;300.0;20060215000000
131.0;320.0;20060215000000
181.0;539.0;20060215000000
31.0;978.0;20060215000000
134.0;588.0;20060215000000
198.0;109.0;20060215000000
120.0;144.0;20060215000000
182.0;677.0;20060215000000
186.0;422.0;20060215000000
83.0;268.0;20060215000000
154.0;421.0;20060215000000
152.0;611.0;20060215000000
119.0;786.0;20060215000000
165.0;693.0;20060215000000
176.0;699.0;20060215000000
65.0;106.0;20060215000000
16.0;455.0;20060215000000
28.0;532.0;20060215000000
42.0;738.0;20060215000000
7.0;96.0;20060215000000
108.0;517.0;20060215000000
20.0;962.0;20060215000000
122.0;300.0;20060215000000
135.0;65.0;20060215000000
188.0;322.0;20060215000000
57.0;213.0;20060215000000
